original_postalcode,original_street,original_lat,original_lng,original_price,original_area,original_volume,original_floors,original_year_build,original_has_garden,original_type,original_photos,original_rooms,distance,formatted,lat,lon,housenumber,name,street,district,postcode,suburb,city,state,country,country_code,attribution,attribution_license,attribution_url
1072 ND Amsterdam,Eerste Jan Steenstraat 69 -B,52.35350000,4.89020000,319000,52,175,1,1965,0,appartement,22,3,4.566243169923167,"Eerste Jan van der Heijdenstraat 109-HV, 1072 TN Amsterdam, Netherlands",52.3534607,4.8901805,109-HV,,Eerste Jan van der Heijdenstraat,,1072TN,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1018 AK Amsterdam,Funenpark 353,52.36760000,4.91840000,550000,102,300,1,2008,0,appartement,20,4,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,4,,Entrepotdoksluis,Centrum,1018AW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1046 Amsterdam,Limmerick Garagebox/Opslag,52.39150000,4.78470000,29250,0,0,1,0,0,parkeergelegenheid,7,1,64.44927235178022,"Portsmuiden 4, 1046 AJ Amsterdam, Netherlands",52.390933,4.784503,4,,Portsmuiden,Nieuw-West,1046AJ,Bedrijventerrein Sloterdijk,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 DP Amsterdam,Dirk Vreekenstraat 1,52.37330000,4.93910000,40000,0,0,1,0,0,onbekend,1,1,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 XZ Amsterdam,Danie Theronstraat 34 III,52.35560000,4.91350000,275000,54,166,1,1928,0,appartement,17,4,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 PE Amsterdam,Bogortuin 7,52.37330000,4.93910000,675000,158,618,2,2001,0,appartement,48,3,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1072 CG Amsterdam,Saenredamstraat 10 2,52.35350000,4.89020000,300000,44,134,1,1906,0,appartement,20,2,4.566243169923167,"Eerste Jan van der Heijdenstraat 109-HV, 1072 TN Amsterdam, Netherlands",52.3534607,4.8901805,109-HV,,Eerste Jan van der Heijdenstraat,,1072TN,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 ZK Amsterdam,Van Breestraat 111,52.35520000,4.87890000,2195000,266,1161,1,1906,1,woonhuis,76,11,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,26-H,,Wouwermanstraat,Zuid,1071LZ,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1083 HA Amsterdam,Mensinge 15,52.33020000,4.88440000,450000,135,402,1,1960,0,appartement,8,4,13.788550537185772,"Sijpestein 1, 1083 XH Amsterdam, Netherlands",52.3300849,4.8843245,1,,Sijpestein,Zuid,1083XH,Buitenveldert-Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 DT Amsterdam,Rietlandpark 161,52.37330000,4.93910000,375000,109,331,1,2001,0,appartement,23,3,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,44,,C.J.K. van Aalststraat,,1019JZ,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 DB Amsterdam,Suze Groenewegplantsoen 24,52.37860000,4.79870000,225000,89,275,1,1993,0,appartement,33,4,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,8,,Strackéstraat,Nieuw-West,1067KR,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1063 ZM Amsterdam,Lex Althoffstraat 21 -III,52.38140000,4.82590000,225000,43,230,1,1953,0,appartement,32,2,2.5954411684806953,"Van Gilsestraat 13-H, 1063 VS Amsterdam, Netherlands",52.3814121,4.8259327,13-H,,Van Gilsestraat,Nieuw-West,1063VS,Slotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1013 PR Amsterdam,Roggeveenstraat 125,52.38770000,4.88390000,370000,75,215,1,1881,0,appartement,28,3,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,58A,,Houtmankade,West,1013MZ,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 SZ Amsterdam,Jan Smitstraat 6 30,52.35560000,4.79070000,16000,0,0,1,0,0,onbekend,1,1,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,384,,Langswater,Nieuw-West,1069EC,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1076 XK Amsterdam,Theseusstraat 15 -I,52.34550000,4.86070000,250000,41,103,1,1906,0,appartement,31,2,10.92988934570428,"Stadionweg 227-1, 1076 NT Amsterdam, Netherlands",52.3454054,4.8607437,227-1,,Stadionweg,Zuid,1076NT,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 ZE Amsterdam,Jacob van Lennepkade 19 II+III,52.36170000,4.86690000,1250000,195,643,2,1887,0,appartement,41,6,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1087 CJ Amsterdam,Maria Austriastraat 13,52.35390000,5.00050000,479000,140,476,3,2008,0,woonhuis,24,5,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1061 MJ Amsterdam,Willem Augustinstraat 206,52.37360000,4.83950000,325000,98,275,1,2013,0,appartement,19,3,19.250318965195206,"Rinus Michelslaan 14A, 1061 MB Amsterdam, Netherlands",52.373438,4.8394,14A,,Rinus Michelslaan,West,1061MB,Kolenkitbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1077 SG Amsterdam,Stadionweg 95 III,52.34600000,4.87380000,610000,103,367,1,1957,0,appartement,19,4,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,70,,Rubensstraat,Zuid,1077NA,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 AZ Amsterdam,Johan van der Keukenstraat,52.35390000,5.00050000,25000,0,0,1,0,0,parkeergelegenheid,1,1,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1064 CT Amsterdam,Burgemeester Hogguerstraat 411,52.37420000,4.82180000,43000,0,0,1,0,0,parkeergelegenheid,4,1,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,6,,A.J. Krophollerstraat,,1064DB,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 ED Amsterdam,Langswater 465,52.35560000,4.79070000,145000,60,180,13,1965,0,appartement,18,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,384,,Langswater,Nieuw-West,1069EC,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 JG Amsterdam,Eastonstraat 201,52.35920000,4.80520000,225000,77,202,1,1964,0,appartement,29,3,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,677,,Osdorpplein,Nieuw-West,1068TC,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1081 JW Amsterdam,Amstelveenseweg 1150,52.32780000,4.86200000,795000,219,708,3,1938,0,woonhuis,18,10,45.897876912526065,"Van Der Boechorststraat 40, 1081 BV Amsterdam, Netherlands",52.327514,4.861513,40,,Van Der Boechorststraat,Zuid,1081BV,Buitenveldert-West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1051 ED Amsterdam,Groen van Prinstererstraat 1 B,52.38180000,4.87170000,425000,78,251,1,1904,0,appartement,29,3,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,194E,,Van Beuningenstraat,West,1051XZ,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1095 MB Amsterdam,John Blankensteinstraat 155 A,52.36660000,4.95200000,510000,122,398,2,2017,1,appartement,10,4,6.439024133897987,"Zeeburgerdijk 585, 1095 AE Amsterdam, Netherlands",52.36658,4.952089,585,,Zeeburgerdijk,Oost,1095AE,Indische Buurt Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 JS Amsterdam,Willem de Zwijgerlaan 50 III,52.37320000,4.85600000,250000,48,162,1,1935,0,appartement,17,2,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,228-2,,Admiralengracht,West,1056TK,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 CD Amsterdam,Vrijzicht 18,52.35920000,4.80520000,37500,0,0,1,0,0,onbekend,1,1,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,677,,Osdorpplein,Nieuw-West,1068TC,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 RZ Amsterdam,Nieuwpoortstraat 86 D 7,52.38020000,4.85240000,650000,146,424,2,2017,1,appartement,20,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1052 KJ Amsterdam,Van Oldenbarneveldtstraat 100 I,52.37700000,4.87400000,280000,50,165,1,1906,0,appartement,32,3,2.189558787067854,"Frederik Hendrikstraat 48-1, 1052 HW Amsterdam, Netherlands",52.3770196,4.8739969,48-1,,Frederik Hendrikstraat,West,1052HW,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 BS Amsterdam,Bredeweg 34 huis,52.35290000,4.94220000,1100000,149,640,2,1906,1,appartement,32,4,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,42,,Voltaplein,Oost,1098NS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1018 AK Amsterdam,Funenpark 367,52.36760000,4.91840000,975000,158,569,3,2009,1,woonhuis,54,5,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,4,,Entrepotdoksluis,Centrum,1018AW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1056 GN Amsterdam,Admiraal De Ruijterweg 82 -III,52.37320000,4.85600000,700000,156,420,2,1910,0,appartement,27,5,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,228-2,,Admiralengracht,West,1056TK,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1015 HJ Amsterdam,Palmgracht 5 C,52.37840000,4.88360000,500000,86,283,4,2009,0,appartement,21,3,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,105-1,,Westerstraat,Centrum,1015LX,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1060 PJ Amsterdam,Ladogameerhof 72,52.34910000,4.78350000,325000,129,420,2,1997,1,appartement,32,3,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1011 NV Amsterdam,Waterlooplein 9 -C,52.37100000,4.90410000,350000,54,178,1,1906,0,appartement,13,2,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,,Keizersbrug,Keizersbrug,,1011KV,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 LK Amsterdam,Tweede Boomdwarsstraat 12,52.37840000,4.88360000,1500000,254,893,5,1723,0,woonhuis,45,8,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,105-1,,Westerstraat,Centrum,1015LX,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 KS Amsterdam,Saxenburgerdwarsstraat 13 II,52.36170000,4.86690000,550000,83,196,2,1906,0,appartement,16,4,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1012 JS Amsterdam,Dam 5 /X+Y,52.37350000,4.89510000,16600000,676,2100,2,2017,1,appartement,20,11,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,157,,Warmoesstraat,Centrum,1012JC,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1093 XR Amsterdam,Pieter Nieuwlandstraat 26 c,52.36180000,4.92800000,289000,68,220,1,1981,0,appartement,17,3,0,"Dappermarkt, Tweede van Swindenstraat, 1093 GS Amsterdam, Netherlands",52.363045150000005,4.92724532349044,,Dappermarkt,Tweede van Swindenstraat,,1093GS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1016 RL Amsterdam,Lauriergracht 30 II,52.37090000,4.88160000,850000,143,450,1,1906,0,appartement,27,3,0,"Canal Ring Area of Amsterdam, Konijnenstraat 20, 1021 HR Amsterdam, Netherlands",52.3709412,4.8817323,20,Canal Ring Area of Amsterdam,Konijnenstraat,,1021HR,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 BA Amsterdam,Lanseloetstraat 9 H,52.38020000,4.85240000,325000,71,239,2,1940,1,appartement,46,4,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1062 AL Amsterdam,Marius Bauerstraat 235 B6,52.35480000,4.83810000,169000,45,151,1,2015,0,appartement,13,2,17.33250801326791,"Koningin Wilhelminaplein 1008, 1062 KS Amsterdam, Netherlands",52.354955,4.838127,1008,,Koningin Wilhelminaplein,Nieuw-West,1062KS,Westlandgracht,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 PM Amsterdam,Orteliusstraat 278 hs,52.37320000,4.85600000,385000,72,266,4,1931,1,appartement,18,3,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,228-2,,Admiralengracht,West,1056TK,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1060 LS Amsterdam,Hebridenlaan 37,52.34910000,4.78350000,449500,165,600,4,2003,1,woonhuis,47,5,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,,De Alpen,De Alpen,,1060PH,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 KD Amsterdam,Schoolstraat 20 A2,52.36170000,4.86690000,275000,53,242,2,1883,0,appartement,22,2,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 GR Amsterdam,Kerkstraat 156,52.36300000,4.89240000,1600000,191,843,1,1906,1,appartement,27,4,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,245L,,Kerkstraat,Centrum,1017GW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 KB Amsterdam,Jacob van Lennepstraat 252 A,52.36680000,4.86810000,265000,49,147,4,1904,0,appartement,15,2,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,20,De Hallen,Hannie Dankbaarpassage,,1053RS,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 DT Amsterdam,Prinsengracht 213 M,52.37840000,4.88360000,345000,0,0,1,0,0,onbekend,1,1,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,105-1,,Westerstraat,Centrum,1015LX,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 AK Amsterdam,Elckerlijcstraat 63,52.38020000,4.85240000,350000,86,256,1,2008,0,appartement,21,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1075 CV Amsterdam,Koninginneweg 259 huis,52.35180000,4.85860000,1395000,207,555,3,1906,1,appartement,39,8,12.51019917998629,"Koninginneweg 237-H, 1075 CT Amsterdam, Netherlands",52.3519024,4.8585237,237-H,,Koninginneweg,Zuid,1075CT,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1106 JX Amsterdam,Randwijkhof 16,52.29910000,4.97540000,225000,96,322,2,1992,1,woonhuis,21,4,2.9495910662578444,"Pannerdenstraat, 1106 BG Amsterdam, Netherlands",52.2991825,4.9753742,,Pannerdenstraat,Pannerdenstraat,,1106BG,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 WS Amsterdam,Praterlaan 128,52.35290000,4.94220000,375000,96,278,1,2001,0,appartement,26,4,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,42,,Voltaplein,Oost,1098NS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 XR Amsterdam,Van Rensselaerstraat 5 I,52.35790000,4.85100000,225000,52,143,1,1926,0,appartement,21,2,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,,Surinameplein,Surinameplein,,1058,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 DM Amsterdam,Talbotstraat 171,52.35390000,5.00050000,310000,92,275,1,2007,0,appartement,30,3,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,987,,Maria Austriastraat,Oost,1087JB,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1018 AS Amsterdam,Parelstraat 40,52.36760000,4.91840000,325000,67,209,5,1988,0,appartement,18,3,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,4,,Entrepotdoksluis,Centrum,1018AW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 ST Amsterdam,Heer Halewijnstraat 19 III,52.38020000,4.85240000,229000,57,186,1,1939,0,appartement,17,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1091 TK Amsterdam,Marcusstraat,52.35560000,4.91350000,39000,0,0,1,0,0,parkeergelegenheid,5,1,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,11E,,Derde Oosterparkstraat,Oost,1091JS,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1022 KD Amsterdam,Noorderkwartier (Bouwnr. 20),52.39870000,4.92990000,422396,155,388,2,2016,1,woonhuis,5,5,28.394804797101706,"Loenermark 471, 1025 TP Amsterdam, Netherlands",52.398945,4.930018,471,,Loenermark,Noord,1025TP,Buikslotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1022 KD Amsterdam,Noorderkwartier (Bouwnr. 38),52.39870000,4.92990000,412396,154,385,2,2016,1,woonhuis,3,5,28.394804797101706,"Loenermark 471, 1025 TP Amsterdam, Netherlands",52.398945,4.930018,471,,Loenermark,Noord,1025TP,Buikslotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1095 KG Amsterdam,Zuiderzeeweg 2,52.36660000,4.95200000,299900,88,233,1,2017,0,appartement,4,1,6.439024133897987,"Zeeburgerdijk 585, 1095 AE Amsterdam, Netherlands",52.36658,4.952089,585,,Zeeburgerdijk,Oost,1095AE,Indische Buurt Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 BR Amsterdam,Herengracht 445 D,52.36300000,4.89240000,950000,136,483,4,1906,0,appartement,29,4,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,245L,,Kerkstraat,Centrum,1017GW,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1082 EK Amsterdam,Zuid-Hollandstraat 2,52.33110000,4.87420000,45000,0,0,1,0,0,parkeergelegenheid,1,1,14.773310690004186,"Doddendaal 197, 1082 XT Amsterdam, Netherlands",52.3309672,4.8742065,197,,Doddendaal,Zuid,1082XT,Buitenveldert,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1107 RC Amsterdam,Tielstraat 93,52.29320000,4.98030000,129000,54,165,1,1984,0,appartement,23,2,5.755793401264633,"Sliedrechtstraat, 1107 JR Amsterdam, Netherlands",52.2932466,4.9805132,,Sliedrechtstraat,Sliedrechtstraat,,1107JR,Gein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1035 JD Amsterdam,Beloegastraat 56,52.41960000,4.89440000,275000,124,421,3,1992,1,woonhuis,53,4,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,5,,Jacob Honigstraat,Noord,1035XV,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1052 KC Amsterdam,Van Oldenbarneveldtstraat 50 D,52.37700000,4.87400000,450000,79,315,1,2006,1,appartement,17,2,2.189558787067854,"Frederik Hendrikstraat 48-1, 1052 HW Amsterdam, Netherlands",52.3770196,4.8739969,48-1,,Frederik Hendrikstraat,West,1052HW,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1059 EJ Amsterdam,Leimuidenstraat 28,52.34880000,4.84680000,580000,0,0,1,0,0,onbekend,1,1,7.424910888743452,"Sassenheimstraat 80-1, 1059 BM Amsterdam, Netherlands",52.3488658,4.8468186,80-1,,Sassenheimstraat,Zuid,1059BM,Hoofddorppleinbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 DW Amsterdam,Prinsengracht 38 B,52.37840000,4.88360000,330000,38,120,1,1981,1,appartement,17,2,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,105-1,,Westerstraat,Centrum,1015LX,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 RZ Amsterdam,Nieuwpoortstraat 86 A4,52.38020000,4.85240000,305000,62,216,1,2017,1,appartement,20,2,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,8-3,,Hertspieghelweg,West,1055KL,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1054 VZ Amsterdam,Wilhelminastraat 89 III,52.36170000,4.86690000,675000,103,327,2,1905,1,appartement,34,4,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,15-2,,Brederodestraat,West,1054MP,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1062 LB Amsterdam,Gerrit Mannourystraat 41,52.35480000,4.83810000,269000,81,240,1,1993,0,appartement,28,3,17.33250801326791,"Koningin Wilhelminaplein 1008, 1062 KS Amsterdam, Netherlands",52.354955,4.838127,1008,,Koningin Wilhelminaplein,Nieuw-West,1062KS,Westlandgracht,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
